direction,threshold,precision,recall,f1,accuracy,fpr
lower_is_attack,0.07023457614332437,0.6305394990366089,0.4090625,0.4962092494313874,0.3355,0.95875
lower_is_attack,0.07028484684228897,0.6319577735124761,0.4115625,0.4984859954579864,0.3375,0.95875
lower_is_attack,0.07033038725703955,0.6324091778202677,0.4134375,0.5,0.3385,0.96125
lower_is_attack,0.07036629524081946,0.6333333333333333,0.415625,0.5018867924528302,0.34,0.9625
lower_is_attack,0.07040807313472032,0.6333017077798861,0.4171875,0.5030143180105501,0.3405,0.96625
lower_is_attack,0.07046719205379486,0.6332703213610587,0.41875,0.5041384499623778,0.341,0.97
lower_is_attack,0.07056796746701002,0.6346516007532956,0.42125,0.5063861758076634,0.343,0.97
lower_is_attack,0.0706497706398368,0.6360225140712945,0.42375,0.5086271567891973,0.345,0.97
lower_is_attack,0.070714476890862,0.6364485981308411,0.425625,0.5101123595505618,0.346,0.9725
lower_is_attack,0.07076960266381502,0.6373370577281192,0.4278125,0.5119670905011219,0.3475,0.97375
lower_is_attack,0.07083945610374213,0.6386827458256029,0.4303125,0.5141896938013443,0.3495,0.97375
lower_is_attack,0.07102169593423606,0.640018484288355,0.4328125,0.5164056674123788,0.3515,0.97375
lower_is_attack,0.07107631437480451,0.6408839779005525,0.435,0.5182427401340283,0.353,0.975
lower_is_attack,0.07114468641579151,0.6422018348623854,0.4375,0.5204460966542751,0.355,0.975
lower_is_attack,0.07119629905372858,0.643510054844607,0.44,0.5226429101707498,0.357,0.975
lower_is_attack,0.07124164156615734,0.6443533697632058,0.4421875,0.5244625648628614,0.3585,0.97625
lower_is_attack,0.07138082230836153,0.645644283121597,0.4446875,0.5266469282013323,0.3605,0.97625
lower_is_attack,0.0714608783647418,0.6464737793851718,0.446875,0.5284552845528455,0.362,0.9775
lower_is_attack,0.07151712756603956,0.6472972972972973,0.4490625,0.5302583025830259,0.3635,0.97875
lower_is_attack,0.07154997359961271,0.6472172351885098,0.450625,0.5313190862196021,0.364,0.9825
lower_is_attack,0.07163565620034933,0.6475849731663685,0.4525,0.5327446651949963,0.365,0.985
lower_is_attack,0.07172818230092526,0.6470588235294118,0.45375,0.5334313005143277,0.365,0.99
lower_is_attack,0.07187939849495888,0.6483126110124334,0.45625,0.5355832721936904,0.367,0.99
lower_is_attack,0.07199168596416712,0.6486725663716815,0.458125,0.536996336996337,0.368,0.9925
lower_is_attack,0.0720641695484519,0.6499118165784833,0.460625,0.5391367959034382,0.37,0.9925
lower_is_attack,0.07214138321578503,0.6507029876977153,0.4628125,0.5409057706355004,0.3715,0.99375
lower_is_attack,0.0722115126028657,0.6519264448336253,0.4653125,0.5430342815463166,0.3735,0.99375
lower_is_attack,0.0723202578946948,0.6527050610820244,0.4675,0.5447924253459577,0.375,0.995
lower_is_attack,0.07244238946586848,0.6539130434782608,0.47,0.5469090909090909,0.377,0.995
lower_is_attack,0.07256422234326601,0.6551126516464472,0.4725,0.5490196078431373,0.379,0.995
lower_is_attack,0.07266765747219324,0.6563039723661486,0.475,0.5511240029006527,0.381,0.995
lower_is_attack,0.07277371506392956,0.657487091222031,0.4775,0.5532223026792179,0.383,0.995
lower_is_attack,0.07286664164811373,0.6586620926243568,0.48,0.5553145336225597,0.385,0.995
lower_is_attack,0.07293730359524489,0.6594017094017094,0.4821875,0.5570397111913358,0.3865,0.99625
lower_is_attack,0.07311806497722864,0.6605621805792163,0.4846875,0.5591204037490988,0.3885,0.99625
lower_is_attack,0.07324436739087105,0.6617147707979627,0.4871875,0.5611951043916487,0.3905,0.99625
lower_is_attack,0.07340623977035285,0.6628595600676819,0.4896875,0.5632638389647735,0.3925,0.99625
lower_is_attack,0.07353993975371122,0.663575042158516,0.491875,0.5649676956209619,0.394,0.9975
lower_is_attack,0.07382450081408024,0.6647058823529411,0.494375,0.5670250896057347,0.396,0.9975
lower_is_attack,0.07414937845617532,0.6654103852596315,0.4965625,0.5687186828919112,0.3975,0.99875
lower_is_attack,0.07453095114976166,0.666110183639399,0.49875,0.5704074338813439,0.399,1.0
lower_is_attack,0.07502418997883796,0.6672212978369384,0.50125,0.5724482512491078,0.401,1.0
lower_is_attack,0.07552773752063512,0.6683250414593698,0.50375,0.5744832501781896,0.403,1.0
lower_is_attack,0.07626397937536239,0.6694214876033058,0.50625,0.5765124555160143,0.405,1.0
lower_is_attack,0.07745499277114869,0.6705107084019769,0.50875,0.5785358919687278,0.407,1.0
lower_is_attack,0.07773521657288075,0.6715927750410509,0.51125,0.5805535841022001,0.409,1.0
lower_is_attack,0.07820934195071459,0.6726677577741408,0.51375,0.5825655563430191,0.411,1.0
lower_is_attack,0.07838895995169878,0.6737357259380098,0.51625,0.5845718329794763,0.413,1.0
lower_is_attack,0.07851179145276546,0.6747967479674797,0.51875,0.5865724381625441,0.415,1.0
lower_is_attack,0.07869532403349876,0.6758508914100486,0.52125,0.5885673959068455,0.417,1.0
